mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,omega_o,r,end_vx_mean,negative_tail_velocity,max_tail_pitch_abs,tail_rpm_edge_fraction,tail_same_rpm_fraction,unstable_tail,name
0.051644001788927106,0.05665586468796151,4.957824171737002,0.0,52.0,0.02207913663652208,20243809280.7412,52.0,25.878603001644738,0.17802837890851642,-0.4698129845713421,1.0,0.06996011370336348,22.5,2.7,8.101851851851851,21.875,52.5,0.46734488010406494,0.0,0.07519342750310898,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b1.00_wc1.08_wo1.25_r0.75
0.04499859838576251,0.05221643261136579,4.3198654450332015,0.0,57.0,0.029855138725704618,20254533710.22626,57.0,15.077204975328947,0.1994671474144273,-0.4723624070756292,1.0,0.07002724082362416,31.875,2.9499999999999997,7.415254237288136,21.875,63.0,0.5790533423423767,0.0,0.10271375626325607,0.0,0.0,0.0,refine_coarse_b37.5_wc2.5_wo17.5_r70_b0.85_wc1.18_wo1.25_r0.90
0.05186509763861361,0.05672328175420085,4.979049373306907,0.0,51.0,0.02469859520594279,20262181436.731243,51.0,31.42304173519737,0.17836996061221738,-0.4270346156649758,1.0,0.07030220620084122,21.375,2.7,8.101851851851851,21.875,52.5,0.43908490613102913,0.0,0.07121153175830841,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b0.95_wc1.08_wo1.25_r0.75
0.05202903930980322,0.05712874018646151,4.994787773741109,0.0,54.0,0.02106112904018826,20232822462.814278,54.0,20.847445518092105,0.17916980800127588,-0.4813874833488061,1.0,0.07038697648792092,24.3,2.7,8.101851851851851,21.875,52.5,0.5156810097396374,0.0,0.06932508945465088,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b1.08_wc1.08_wo1.25_r0.75
0.04743687927147514,0.05358767201721415,4.553940410061614,0.0,55.0,0.022366835011376276,20277687982.007423,55.0,21.32516447368421,0.19763243489119103,-0.4698357742693431,1.0,0.07039480749835157,25.925,2.9499999999999997,6.52542372881356,19.25,52.5,0.6065572947263718,0.0,0.08441139757633209,0.0,0.0,0.0,refine_coarse_b30.5_wc2.5_wo17.5_r70_b0.85_wc1.18_wo1.10_r0.75
0.04432677948676419,0.05239087149122452,4.255370830729362,0.0,59.0,0.030502491527133517,20246897703.82724,59.0,11.884950657894738,0.20189743698030524,-0.491629199205696,1.0,0.0704051500867428,31.875,2.9499999999999997,6.52542372881356,19.25,63.0,0.5074482038617134,0.0,0.08073318749666214,0.0,0.0,0.0,refine_coarse_b37.5_wc2.5_wo17.5_r70_b0.85_wc1.18_wo1.10_r0.90
0.048997522577430175,0.05492997595151647,4.703762167433297,0.0,54.0,0.018885168764326308,20270270635.72426,54.0,21.695877878289473,0.19319902290200167,-0.47589298835500776,1.0,0.07050165822526645,24.3,2.7,7.129629629629629,19.25,63.0,0.5887315347790718,0.0,0.0936051532626152,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b1.08_wc1.08_wo1.10_r0.90
0.04411165171444272,0.05271788307294379,4.234718564586501,0.0,59.0,0.02979775269826253,20241681154.840183,59.0,11.084189967105264,0.2020905036735273,-0.49359668191713285,1.0,0.07051456179989773,35.625,2.9499999999999997,7.415254237288136,21.875,63.0,0.485111977905035,0.0,0.08709908276796341,0.0,0.0,0.0,refine_coarse_b37.5_wc2.5_wo17.5_r70_b0.95_wc1.18_wo1.25_r0.90
0.04479224709171822,0.05174144824430652,4.300055720804949,0.0,56.0,0.02727165487077501,20290307644.912674,56.0,19.610300164473685,0.2061710451148341,-0.4683558438411759,1.0,0.07052363510959934,25.925,2.9499999999999997,5.932203389830509,17.5,63.0,0.6129598021507263,0.0,0.09087153524160385,0.0,0.0,0.0,refine_coarse_b30.5_wc2.5_wo17.5_r70_b0.85_wc1.18_wo1.00_r0.90
0.048127515944067056,0.05407459548938187,4.620241530630437,0.0,51.0,0.01333475112915039,20339557508.62872,51.0,42.96363075657895,0.20109893376738425,-0.4361936161771882,1.0,0.07059815086341312,19.125,2.7,6.481481481481481,17.5,63.0,0.43516840040683746,0.0,0.16275537014007568,0.0,0.0,0.0,refine_coarse_b22.5_wc2.5_wo17.5_r70_b0.85_wc1.08_wo1.00_r0.90
