mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,stable,score,b0,omega_c,k,name
0.09626572587139275,0.10098106741994045,9.241509683653703,0.033378541469573975,90.0,0.04068017668194241,20994594200.9906,90.0,207.64830386513157,0.2942579950971641,-0.4909240840705577,1.0,0.8379996028511693,19.25,6.0,4.800000000000001,deep_refine_coarse_b35_w6_k6_b1.00_w1.00_k1.00_b0.55_w1.00_k0.80
0.0963380123645372,0.10432709817352703,9.248449186995572,0.0,95.0,0.05696393383873834,20362097257.56673,95.0,12.848494037828948,0.2837889250582428,-0.5601208959221374,1.0,0.8387638504961472,50.05,5.4,3.7049999999999996,deep_refine_coarse_b55_w6_k6_b1.30_w0.90_k0.95_b0.70_w1.00_k0.65
0.09593732789464937,0.1061177222413351,9.20998347788634,0.0,95.0,0.11895955933464898,20696085150.96476,95.0,39.37322162828947,0.3712342956728389,-0.5505502842023192,1.0,0.8395815159586362,56.0,5.940000000000001,4.484999999999999,deep_refine_coarse_b80_w6_k6_b1.00_w0.90_k1.15_b0.70_w1.10_k0.65
0.09658111171254546,0.09991409453706682,9.271786724404365,0.0,95.0,0.07971035109625922,20401889675.536022,95.0,64.31327097039474,0.23008095595742886,-0.45544906484421027,1.0,0.8396224473704985,29.75,6.6000000000000005,3.7049999999999996,deep_refine_coarse_b35_w6_k6_b1.00_w1.00_k0.95_b0.85_w1.10_k0.65
0.0967487256018534,0.10115213014884855,9.287877657777926,0.0,95.0,0.05582965744866265,20530816048.44615,95.0,73.36372841282895,0.24967256075321295,-0.47638919312384287,1.0,0.8403766086362215,35.0,6.0,4.800000000000001,deep_refine_coarse_b35_w6_k6_b1.00_w1.00_k1.00_b1.00_w1.00_k0.80
0.09691208513195448,0.10219628287240001,9.30356017266763,0.0,91.0,0.051040973928239614,20770049590.368996,91.0,76.66789165296052,0.2824421941092251,-0.4983757916243903,1.0,0.8411213585623445,40.25,6.0,5.414999999999999,deep_refine_coarse_b35_w6_k6_b1.00_w1.00_k0.95_b1.15_w1.00_k0.95
0.09640714231848573,0.10356821468906661,9.25508566257463,0.0,95.0,0.12581110000610352,20495007743.18267,95.0,24.03402035361842,0.30519195701428453,-0.5370596196531784,1.0,0.8423749675970968,39.325,6.6000000000000005,2.4000000000000004,deep_refine_coarse_b55_w6_k6_b1.30_w1.00_k0.80_b0.55_w1.10_k0.50
0.09659267289621869,0.10519349542165694,9.272896598036994,0.0,95.0,0.08595248063405354,20494770467.846184,95.0,24.33143503289474,0.32435972184324896,-0.550076474115004,1.0,0.8426659344762119,60.775,5.4,5.414999999999999,deep_refine_coarse_b55_w6_k6_b1.30_w0.90_k0.95_b0.85_w1.00_k0.95
0.09590491586144445,0.11069370068076367,9.206871922698667,0.00969994068145752,95.0,0.13664943642086452,21111226363.396156,95.0,76.55012335526315,0.4759686588085218,-0.532605473583378,1.0,0.8434669656774919,71.5,5.940000000000001,6.27,deep_refine_coarse_b55_w6_k6_b1.30_w0.90_k0.95_b1.00_w1.10_k1.10
0.0955168757481637,0.11062463845278293,9.169620071823715,0.08459341526031494,95.0,0.060021526283688016,21279235762.76176,95.0,94.25186574835526,0.6016138346040049,-0.5616995393276369,1.0,0.8440132284162122,60.775,8.399999999999999,2.4000000000000004,deep_refine_coarse_b55_w6_k6_b1.30_w1.00_k0.80_b0.85_w1.40_k0.50
0.09708326944033392,0.10419523614625961,9.319993866272057,0.0,95.0,0.07161810663011339,20354794114.31971,95.0,13.587433182565789,0.2795080921930652,-0.5436106150622014,1.0,0.8453405167331501,50.05,5.4,3.8400000000000007,deep_refine_coarse_b55_w6_k6_b1.30_w1.00_k0.80_b0.70_w0.90_k0.80
