mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,backend,end_vx_mean,negative_tail_velocity,max_tail_pitch_abs,tail_rpm_edge_fraction,tail_same_rpm_fraction,unstable_tail,name,b0,omega_c,omega_o,k,score
0.1264227909132932,0.13167423324574962,12.136587927676146,0.0,95.0,0.10097914934158325,20442809889.907475,95.0,60.832534950657895,0.24621119477584047,-0.5089959819354893,gym_env,0.4384092856198549,0.0,0.46551409363746643,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b0.90_wc1.00_wo0.93,26.775000000000002,7.5,16.740000000000002,2.232,0.14889001998899049
0.12632638193995405,0.13167698013220355,12.127332666235588,0.0,95.0,0.09687096542782253,20504380457.290604,95.0,62.11825657894737,0.24959237029469997,-0.5219431549044171,gym_env,0.5691088680177927,0.0,0.48954617977142334,0.0,0.0,0.0,refine_coarse_b35_wc7.5_wo24_b0.90_wc1.00_wo0.85,31.5,7.5,20.4,2.7199999999999998,0.14915416151049754
0.1278421412815547,0.13296434720897726,12.27284556302925,0.0,95.0,0.10883377657996283,20447512786.214005,95.0,44.16123046875,0.23880848239221547,-0.5378135002173329,gym_env,0.711390532553196,0.0,0.4329383671283722,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b0.97_wc1.00_wo0.93,28.857499999999998,7.5,16.740000000000002,2.232,0.1491638488247029
0.13349674970036318,0.13809170869119491,12.815687971234865,0.0,95.0,0.12303792768054539,20108340942.29705,95.0,149.58381476151317,0.21131269308284814,-0.5171610956526206,gym_env,0.32678592985030264,0.0,0.7114118933677673,0.125,0.0,0.0,refine_coarse_b24_wc6.6_wo31.68_b0.97_wc1.06_wo1.08,23.28,6.9959999999999996,34.214400000000005,4.89056603773585,0.14924009078249081
0.1368005482168518,0.14134939681018335,13.132852628817773,0.0,95.0,0.15620313750372994,20221716479.135254,95.0,35.19947574013158,0.18480978708291665,-0.5222622695962122,gym_env,0.62992774695158,0.0,0.1786959320306778,0.0,0.0,0.0,refine_coarse_b24_wc6.6_wo24_b1.00_wc1.06_wo1.08,24.0,6.9959999999999996,25.92,3.7049742710120075,0.1495417735679594
0.12629062863961119,0.1312445881689138,12.123900349402675,0.0,95.0,0.1104847855038113,20374465061.30614,95.0,64.80770456414474,0.24865703322613567,-0.5018375696835885,gym_env,0.2613917419221252,0.0,0.4772091805934906,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b0.90_wc1.00_wo1.00,26.775000000000002,7.5,18.0,2.4,0.14982633135073106
0.13537790826957755,0.1400171479148297,12.996279193879445,0.0,95.0,0.1341718633969625,20431178283.443188,95.0,76.91205283717105,0.20184072146729679,-0.48560524057837506,gym_env,0.7583597078919411,0.0,0.4116401672363281,0.0,0.0,0.0,refine_coarse_b24_wc6.6_wo31.68_b1.00_wc1.06_wo0.93,24.0,6.9959999999999996,29.462400000000002,4.211320754716982,0.14984270525669902
0.13621061902394396,0.1407253053475483,13.076219426298621,0.0,95.0,0.14995559718873766,20183152917.43085,95.0,71.52443976151316,0.19185310460898786,-0.47180354889195114,gym_env,0.2988281790167093,0.0,0.29235905408859253,0.0,0.0,0.0,refine_coarse_b24_wc6.6_wo31.68_b0.90_wc1.06_wo1.00,21.6,6.9959999999999996,31.68,4.528301886792453,0.14985408902365377
0.13257193654561425,0.13749300270520942,12.726905908378967,0.0,95.0,0.11998019615809123,20320908396.623154,95.0,36.42309313322368,0.21924351840357056,-0.539123330587009,gym_env,0.4665591400116682,0.0,0.3289690315723419,0.0,0.0,0.0,refine_coarse_b29.75_wc7.5_wo18_b0.90_wc0.95_wo0.93,26.775000000000002,7.125,16.740000000000002,2.3494736842105266,0.14992127909841785
0.13427213541192629,0.13905232177501642,12.890124999544923,0.0,95.0,0.12189024024539524,20588083001.367985,95.0,101.00382915296052,0.21246511555188488,-0.5100060030687755,gym_env,0.8003561273217201,0.0,0.5109131336212158,0.0,0.0,0.0,refine_coarse_b24_wc6.6_wo31.68_b1.00_wc1.06_wo1.00,24.0,6.9959999999999996,31.68,4.528301886792453,0.15003322458712684
