mae,rmse,iae,overshoot,settling_time,steady_state_error,control_energy,disturbance_recovery_time,control_variation,velocity_rmse,reward,backend,end_vx_mean,negative_tail_velocity,max_tail_pitch_abs,tail_rpm_edge_fraction,tail_same_rpm_fraction,unstable_tail,name,b0,omega_c,omega_o,k,score
0.16701155119420483,0.17391599311722708,16.033108914643663,0.0,95.0,0.21255822976430258,20191333505.31089,95.0,10.445255962171053,0.21481514402943674,-0.6023098072658137,gym_env,0.5854147709906101,0.0,0.18504901230335236,0.0,0.0,0.0,coarse_b40_wc5.5_wo24,40.0,5.5,24.0,4.363636363636363,0.18312641966704687
0.16642371445624113,0.17345352087891577,15.976676587799147,0.0,95.0,0.2175730996661716,20201265264.277847,95.0,10.016750616776315,0.2182268049511617,-0.6042275582464257,gym_env,0.4640488773584366,0.0,0.1990438997745514,0.0,0.0,0.0,coarse_b35_wc5.5_wo18,35.0,5.5,18.0,3.272727272727273,0.18377691315881908
0.16567976414066976,0.17265958728544836,15.905257357504297,0.0,95.0,0.2157085206773546,20226505739.43763,95.0,10.44769222861842,0.2288274653952168,-0.6270503083308383,gym_env,0.3443744629621506,0.0,0.21871709823608398,0.0,0.0,0.0,coarse_b45_wc5.5_wo24,45.0,5.5,24.0,4.363636363636363,0.18495735185049902
0.13668228826131923,0.14600405261994662,13.121499673086646,0.0,95.0,0.21939525339338514,20707839524.723087,95.0,75.52861328125,0.3479995881016159,-0.546860558961813,gym_env,0.9420551657676697,0.0,0.6672208905220032,0.0,0.0,0.0,coarse_b45_wc7.5_wo24,45.0,7.5,24.0,3.2,0.18655662748396926
0.19300786710772164,0.20244360654604004,18.528755242341276,0.0,95.0,0.23007528649436104,20120207452.88134,95.0,9.53369140625,0.20010351804102072,-0.6447659166693843,gym_env,0.5174772143363953,0.0,0.09345942735671997,0.0,0.0,0.0,coarse_b18_wc4.5_wo24,18.0,4.5,24.0,5.333333333333333,0.20253449191210493
0.1931247161307752,0.20246970881900586,18.53997274855442,0.0,95.0,0.23296070098876953,20109025219.639786,95.0,6.107992393092105,0.19874636318986838,-0.6295660557195388,gym_env,0.4821998216211796,0.0,0.04198645427823067,0.0,0.0,0.0,coarse_b18_wc4.5_wo31.68,18.0,4.5,31.68,7.04,0.20255668729546072
0.19313907935196303,0.20244515134658725,18.54135161778845,0.0,95.0,0.23369797733094957,20107788657.450756,95.0,6.543158922697368,0.19889079571831836,-0.6075395153941431,gym_env,0.5065077655017376,0.0,0.03829525038599968,0.0,0.0,0.0,coarse_b18_wc4.5_wo36,18.0,4.5,36.0,8.0,0.2026305004532155
0.19311750571159556,0.20233374490015488,18.539280548313172,0.0,95.0,0.23067500193913779,20116451941.109535,95.0,8.775005139802632,0.2009796932512103,-0.6093262767858026,gym_env,0.5266518443822861,0.0,0.0789419636130333,0.0,0.0,0.0,coarse_b24_wc4.5_wo36,24.0,4.5,36.0,8.0,0.20269839311252283
0.1928934246223939,0.20183533821247215,18.517768763749814,0.0,95.0,0.22554724746280247,20119791573.075863,95.0,4.915311472039473,0.20532855209970355,-0.61879188052197,gym_env,0.5243494734168053,0.0,0.09252559393644333,0.0,0.0,0.0,coarse_b40_wc4.5_wo36,40.0,4.5,36.0,8.0,0.20275152500598614
0.19302585050451881,0.20206447416015333,18.530481648433806,0.0,95.0,0.22934991783565944,20119569636.504803,95.0,5.995199424342105,0.2045726568727017,-0.6173709604365442,gym_env,0.4440528601408005,0.0,0.06868834793567657,0.0,0.0,0.0,coarse_b35_wc4.5_wo36,35.0,4.5,36.0,8.0,0.20307183028443831
0.19313009473278223,0.20216702114481885,18.540489094347095,0.0,95.0,0.22823811901940239,20119859148.401997,95.0,4.680607524671053,0.20479361411683766,-0.6306328291324589,gym_env,0.5265293829143047,0.0,0.06584662944078445,0.0,0.0,0.0,coarse_b35_wc4.5_wo31.68,35.0,4.5,31.68,7.04,0.20309884895558233
0.19328444509388257,0.20253787115964514,18.555306729012727,0.0,95.0,0.23431074619293213,20116286762.72457,95.0,7.152533922697368,0.20112840086030778,-0.6150315251681487,gym_env,0.5393124520778656,0.0,0.05790192633867264,0.0,0.0,0.0,coarse_b24_wc4.5_wo31.68,24.0,4.5,31.68,7.04,0.2031603798165901
0.19282004280572806,0.20215009272436016,18.510724109349894,0.0,95.0,0.2244091894891527,20140733661.305794,95.0,7.586867804276316,0.20757840679870948,-0.6335948815283521,gym_env,0.5105434432625771,0.0,0.11121676862239838,0.0,0.0,0.0,coarse_b24_wc4.5_wo18,24.0,4.5,18.0,4.0,0.20322850801357267
0.1929386408569537,0.20219958220902204,18.522109522267556,0.0,95.0,0.23395327726999918,20126913065.142593,95.0,6.676326069078947,0.20325144188180622,-0.6449781755673855,gym_env,0.4324984923005104,0.0,0.07684842497110367,0.0,0.0,0.0,coarse_b24_wc4.5_wo24,24.0,4.5,24.0,5.333333333333333,0.20326224311162905
0.19326196087469563,0.20239282034540507,18.55314824397078,0.0,95.0,0.2347760730319553,20117535221.806236,95.0,5.45048828125,0.20286285041654334,-0.6228515294222937,gym_env,0.45371998846530914,0.0,0.07368195801973343,0.0,0.0,0.0,coarse_b29.75_wc4.5_wo31.68,29.75,4.5,31.68,7.04,0.2034245312684063
